ID,Planting_Date,Harvest_Date,Sowing_Seeds_Number,Seeds_Per_Site,Plant_Density_20_days,Chemical_Treat_Disease,Chemical_Treat_Weeds,Chemical_Treat_Pests,Total_N,Total_P,Total_K,Number_Chemical_Ferti,pH,pH2,Efective_Depth,TM_Avg_VEG,TA_Avg_VEG,DR_Avg_VEG,SR_Accu_VEG,P_10_Freq_VEG,TA_Avg_CF,SR_Accu_CF,P_Accu_CF,RH_Avg_CF,SR_Accu_MAT,P_10_Freq_MAT,RH_Avg_MAT,Numero_de_tecnicos,Sowing_Method,Seeds_Treatment,Cultivar,Former_Crop,Field_Drainage,Harvest_Method,Cultivar_Type,Soil_Structure,Runoff,Soil_Texture,Organic_Matter_Content,Departemento,Yield
2041,5/28/2015,9/30/2015,60606.06061,3,62000,0,1,1,0.046,0,0.03,1,6,7.2,60,24.3225,28.7725,8.9,14930.24955,0.125,29.48521198,22703.70013,272.6,79.29690653,10550.40972,0.142857143,82.03571429,1,Manual,SI,PIONEER 30F35,Algodon,SI,Manual,Hibrido,GRANULAR,NINGUNO,FrL,MEDIA,Cordoba,1.6
2042,5/3/2015,8/25/2015,84848.48485,1,75000,0,4,3,0.115,0,0.03,2,5.5,6.6,35,25.0475,29.84,9.585,15520.22045,0.05,28.88779819,22346.75083,336.5,81.30074862,12468.88396,0.03030303,82.24242424,1,Mecanizado,SI,Otro,Algodon,SI,Mecanizada,OGM,GRANULAR,LENTO,FA,MEDIA,Cordoba,6
2043,5/18/2015,9/18/2015,84848.48485,1,75000,1,3,4,0.101,0.023,0.06,3,6,7.2,25,25.0475,29.84,9.585,15520.22045,0.05,28.88779819,22346.75083,336.5,81.30074862,10014.20543,0,82.66666667,1,Mecanizado,SI,Otro,Algodon,SI,Mecanizada,OGM,GRANULAR,LENTO,FA,MEDIA,Cordoba,6.1
2044,5/15/2015,9/21/2015,51515.15152,1,60000,0,1,1,0.092,0,0,2,6.5,7.8,60,23.85562329,29.11778872,10.52433085,15896.171,0.125,28.32965869,22756.14729,398.4,86.56566755,12344.45108,0.25,86.410151,1,Mecanizado,NO,PAC 105,Algodon,SI,Manual,Hibrido,GRANULAR,NINGUNO,FAr,MEDIA,Cordoba,3.5
2045,5/15/2015,9/20/2015,57575.75758,1,62000,0,1,0,0.0805,0,0.03,2,6.5,7.8,18,24.82,29.51875,9.3975,15785.72792,0.05,29.04814302,22356.15162,306.6,80.76626586,11632.23674,0.064516129,82.48387097,1,Mecanizado,SI,DK 234 YGRR,Algodon,SI,Manual,Hibrido,ATERRONADA,NINGUNO,ArL,BAJA,Cordoba,4.1
2048,5/28/2015,10/2/2015,51515.15152,1,60000,0,1,2,0.115,0,0,3,6.5,7.8,40,24.8875,29.60122707,9.42745414,15670.00834,0.15,28.63521198,22911.46024,389.2,86.41049513,9375.164907,0.166666667,85.40474455,1,Mecanizado,NO,PAC 105,Algodon,NO,Manual,Hibrido,ATERRONADA,NINGUNO,L,MEDIA,Cordoba,2.3
2050,5/16/2015,9/20/2015,84848.48485,1,75000,1,3,4,0.101,0.023,0.06,3,6,7.2,24,25.0475,29.84,9.585,15520.22045,0.05,28.88779819,22346.75083,336.5,81.30074862,13479.11637,0.055555556,82.25,1,Mecanizado,SI,Otro,Algodon,SI,Mecanizada,OGM,GRANULAR,LENTO,FA,MEDIA,Cordoba,5.9
2051,5/26/2015,9/27/2015,69696.9697,1,75500,1,3,6,0.101,0.023,0.06,3,5.5,6.6,60,25.0675,29.875,9.615,15731.78276,0.05,28.8291775,22218.0579,318,81.42143827,13175.10172,0.057142857,82.08571429,1,Mecanizado,SI,Otro,Algodon,SI,Mecanizada,Hibrido,GRANULAR,LENTO,FA,MEDIA,Cordoba,5.89
2052,5/18/2015,9/22/2015,60606.06061,1,60000,0,2,1,0.0805,0,0,2,7,8.4,60,23.7964363,28.80569522,10.01851784,14867.65001,0.175,28.53108292,23572.61478,367.2,85.98699554,10834.92063,0.178571429,85.08131591,1,Mecanizado,NO,Otro,Algodon,NO,Manual,Hibrido,GRANULAR,NINGUNO,F,MEDIA,Cordoba,1.3
2053,5/25/2015,9/25/2015,48484.84848,1,62500,0,1,1,0.07225,0,0.0675,3,6.5,7.8,35,24.8875,29.6275,9.48,15771.33664,0.05,28.99555681,22303.83284,317.6,81.00764517,11306.31,0.066666667,82.7,1,Mecanizado,NO,DK 234 YGRR,Algodon,SI,Mecanizada,OGM,ATERRONADA,NINGUNO,ArL,MEDIA,Cordoba,5.5
2069,5/22/2015,10/12/2015,51515.15152,1,68000,0,0,2,0.04,0.008,0.036,2,7,8.4,26,24.435,28.89875,8.9275,15294.88735,0.1,29.3653844,22731.08104,272.6,79.59385207,10446.15251,0.142857143,81.96428571,1,Mecanizado,NO,Otro,Algodon,SI,Manual,Hibrido,ATERRONADA,NINGUNO,FAr,BAJA,Cordoba,4.2
2078,5/18/2015,9/20/2015,60606.06061,1,84000,1,1,2,0.0691,0.0003,0.0301,3,6.5,7.8,37,24.73,29.27875,9.0975,15505.82049,0.075,29.2041775,22471.86148,306.2,80.24902448,9073.590692,0.083333333,82.08333333,1,Mecanizado,NO,Otro,Algodon,NO,Manual,OGM,ATERRONADA,NINGUNO,FAr,BAJA,Cordoba,6.3
2079,5/7/2015,9/20/2015,69696.9697,3,69500,0,1,3,0.161,0,0,3,6,7.2,50,24.9775,29.7425,9.53,15623.59901,0.05,28.94641888,22322.20015,322.7,81.12833482,10437.34775,0.035714286,82.64285714,1,Manual,NO,Otro,Algodon,SI,Manual,Hibrido,ATERRONADA,NINGUNO,FrL,BAJA,Cordoba,3.5
2080,5/11/2015,9/18/2015,60606.06061,1,60000,0,1,2,0.092,0,0.06,2,6,7.2,52,24.73,29.27875,9.0975,15505.82049,0.075,29.2041775,22471.86148,306.2,80.24902448,8008.659328,0.095238095,81.80952381,1,Mecanizado,NO,Otro,Algodon,SI,Manual,Hibrido,ATERRONADA,NINGUNO,FrL,MEDIA,Cordoba,2.35
2081,5/9/2015,9/14/2015,63636.36364,1,58000,0,1,0,0.0535,0.002,0.0115,1,6,7.2,49,25.0675,29.9325,9.73,15671.54276,0.05,28.85934991,22079.7239,319,81.6455762,11880.20397,0.032258065,81.58064516,1,Mecanizado,NO,PIONEER 30F32HW,Pastos,SI,Manual,OGM,ATERRONADA,NINGUNO,L,MEDIA,Cordoba,5.7
2082,5/20/2015,9/21/2015,84848.48485,1,75000,0,4,3,0.115,0,0.03,2,5.5,6.6,11,24.9775,29.7425,9.53,15623.59901,0.05,28.94641888,22322.20015,322.7,81.12833482,10879.88985,0.068965517,82.72413793,1,Mecanizado,SI,Otro,Algodon,SI,Mecanizada,OGM,ATERRONADA,LENTO,FAr,BAJA,Cordoba,5.5
2083,5/11/2015,9/17/2015,60606.06061,1,72000,0,3,5,0.092,0,0.06,2,6,7.2,48,24.79,29.34125,9.1025,15447.87574,0.075,29.13003957,22537.00573,306.6,80.33523138,10801.12843,0.068965517,82.62068966,1,Mecanizado,NO,P4082 (Pioneer),Algodon,SI,Manual,OGM,ATERRONADA,LENTO,FAr,BAJA,Cordoba,3.7
2084,5/21/2015,10/12/2015,54545.45455,1,70000,0,1,2,0.07,0.014,0.063,2,5.5,6.6,30,24.9775,29.7425,9.53,15623.59901,0.05,28.94641888,22322.20015,322.7,81.12833482,14973.75365,0.1,82.325,1,Mecanizado,NO,Otro,Frijol,SI,Manual,Hibrido,ATERRONADA,NINGUNO,L,BAJA,Cordoba,4
2086,5/20/2015,9/19/2015,60606.06061,1,58000,0,1,2,0.092,0,0.06,2,5,6,27,24.73,29.27875,9.0975,15505.82049,0.075,29.2041775,22471.86148,306.2,80.24902448,16676.58863,0.113636364,82.06818182,1,Mecanizado,NO,Otro,Yuca,SI,Manual,Hibrido,ATERRONADA,NINGUNO,FrL,BAJA,Cordoba,3
2088,5/20/2015,9/22/2015,60606.06061,3,66000,0,1,2,0.069,0,0,2,5.5,6.6,30,25.0475,29.84,9.585,15520.22045,0.05,28.88779819,22346.75083,336.5,81.30074862,12834.97488,0.029411765,82.08823529,1,Manual,NO,DK 1040,Frijol,SI,Manual,Hibrido,ATERRONADA,NINGUNO,L,BAJA,Cordoba,2
2089,5/20/2015,9/22/2015,63636.36364,1,65000,0,1,2,0.138,0,0.06,2,5.5,6.6,60,25.0525,29.9475,9.79,15854.65335,0.05,28.86452233,21977.80689,317.3,81.81799,9147.036709,0.041666667,82.08333333,1,Mecanizado,NO,P4082 (Pioneer),Algodon,SI,Mecanizada,Hibrido,ATERRONADA,NINGUNO,FrL,MEDIA,Cordoba,2.2
2090,5/14/2015,9/20/2015,63636.36364,1,70000,0,1,2,0.138,0,0.06,2,6.5,7.8,60,25.0675,29.875,9.615,15731.78276,0.05,28.8291775,22218.0579,318,81.42143827,10617.84125,0.035714286,82.39285714,1,Mecanizado,NO,P4082 (Pioneer),Algodon,SI,Mecanizada,Hibrido,ATERRONADA,NINGUNO,FAr,MEDIA,Cordoba,2.3
2091,5/23/2015,9/25/2015,60606.06061,1,87500,0,2,1,0.092,0,0.06,2,5.5,6.6,60,24.455,28.89375,8.8775,14920.64318,0.125,29.75258621,22906.78925,260.5,78.56512342,6559.94646,0.235294118,80.67314234,1,Mecanizado,NO,DK 234 YGRR,Algodon,SI,Manual,OGM,ATERRONADA,NINGUNO,ArA,MEDIA,Cordoba,2.6
2092,5/22/2015,9/30/2015,60606.06061,1,70000,0,1,2,0.092,0,0.06,2,5.5,6.6,50,24.5575,29.0575,9,15314.59288,0.1,29.32831543,22685.084,282.9,79.86971413,9690.179151,0.115384615,82.11538462,1,Mecanizado,NO,P4082 (Pioneer),Algodon,SI,Manual,Hibrido,GRANULAR,NINGUNO,FAr,MEDIA,Cordoba,1.2
2107,5/19/2015,9/25/2015,72727.27273,3,66000,0,2,3,0.138,0,0.06,2,5.5,6.6,30,24.3225,28.7725,8.9,14930.24955,0.125,29.48521198,22703.70013,272.6,79.29690653,12072.7791,0.125,82.1875,1,Manual,SI,PAC 105,Pastos,SI,Manual,Hibrido,ATERRONADA,NINGUNO,FAr,BAJA,Cordoba,4
2110,5/23/2015,10/2/2015,72727.27273,3,66000,0,2,3,0.138,0,0.06,2,5.5,6.6,60,24.3225,28.7725,8.9,14930.24955,0.125,29.48521198,22703.70013,272.6,79.29690653,11610.11489,0.129032258,82.25806452,1,Manual,NO,P3966 (Pioneer),Algodon,SI,Manual,Hibrido,ATERRONADA,NINGUNO,FrL,MEDIA,Cordoba,5.8
2111,5/1/2015,9/5/2015,60606.06061,3,60000,0,2,0,0.092,0,0,2,5.5,6.6,35,23.81290578,28.85642996,10.08704836,15001.74031,0.175,28.4979635,23440.78825,389.2,86.0214783,13118.70651,0.176470588,85.96140612,1,Manual,NO,DK 234,Algodon,NO,Manual,Hibrido,GRANULAR,NINGUNO,FrL,BAJA,Cordoba,2.2
2113,5/20/2015,9/30/2015,60606.06061,3,55000,0,2,1,0.092,0,0.06,2,7,8.4,60,25.0675,29.875,9.615,15731.78276,0.05,28.8291775,22218.0579,318,81.42143827,11344.25364,0.033333333,82.33333333,1,Mecanizado,NO,DK 234,Algodon,NO,Manual,OGM,ATERRONADA,NINGUNO,FrL,MEDIA,Cordoba,4.6
2117,5/27/2015,10/4/2015,84848.48485,1,75000,1,1,5,0.009,0.023,0.06,3,5.5,6.6,60,24.3575,28.8325,8.95,15132.60815,0.125,29.43003957,22715.79005,272.6,79.45592103,11161.65606,0.133333333,82.3,1,Mecanizado,SI,P4082 (Pioneer),Algodon,SI,Mecanizada,OGM,GRANULAR,LENTO,FAr,MEDIA,Cordoba,6.3
2118,5/21/2015,9/27/2015,84848.48485,1,75500,0,4,3,0.115,0,0.03,2,5.5,6.6,13,24.9775,29.7425,9.53,15623.59901,0.05,28.94641888,22322.20015,322.7,81.12833482,10037.58286,0.037037037,82.81481481,1,Mecanizado,SI,P4082 (Pioneer),Algodon,SI,Mecanizada,OGM,ATERRONADA,LENTO,FAr,BAJA,Cordoba,6
2119,5/22/2015,9/30/2015,84848.48485,1,76000,1,4,6,0.009,0.023,0.06,2,5,6,60,24.5575,29.0575,9,15314.59288,0.1,29.32831543,22685.084,282.9,79.86971413,11233.78981,0.1,82.23333333,1,Mecanizado,SI,P4082 (Pioneer),Algodon,SI,Mecanizada,OGM,GRANULAR,LENTO,FAr,MEDIA,Cordoba,7
2120,5/30/2015,10/5/2015,84848.48485,1,75000,1,3,9,0.009,0.023,0.06,2,6,7.2,45,24.8875,29.6275,9.48,15771.33664,0.05,28.99555681,22303.83284,317.6,81.00764517,9734.646361,0.038461538,82.69230769,1,Mecanizado,SI,P4082 (Pioneer),Algodon,SI,Mecanizada,OGM,GRANULAR,LENTO,FAr,BAJA,Cordoba,6.95
2128,5/27/2015,9/26/2015,48484.84848,1,60000,0,1,3,0.115,0,0,3,6,7.2,60,23.81290578,28.85642996,10.08704836,15001.74031,0.175,28.4979635,23440.78825,389.2,86.0214783,13118.70651,0.176470588,85.96140612,1,Mecanizado,NO,PAC 105,Algodon,NO,Manual,Hibrido,ATERRONADA,NINGUNO,L,MEDIA,Cordoba,1.8
2129,5/15/2015,10/13/2015,60606.06061,3,60000,0,2,0,0.092,0,0,2,6.5,7.8,60,23.81473549,28.75484481,9.880218651,14672.54442,0.2,28.58795548,23841.36953,367.2,85.83182313,13723.57761,0.194444444,85.76910578,1,Manual,NO,DK 234,Algodon,NO,Manual,Hibrido,ATERRONADA,NINGUNO,F,MEDIA,Cordoba,2.4
2130,5/17/2015,9/12/2015,60606.06061,1,60000,0,1,2,0.046,0,0,1,6,7.2,20,24.04603878,28.61299646,9.133915363,14490.5323,0.2,28.77762424,24036.12527,329.2,84.75618275,13937.77638,0.194444444,85.51844409,1,Mecanizado,SI,Impacto (Syngenta),Algodon,SI,Mecanizada,Hibrido,GRANULAR,NINGUNO,FA,BAJA,Cordoba,3.3
2132,5/16/2015,9/15/2015,60606.06061,3,60000,0,2,0,0.092,0,0,2,5.5,6.6,35,23.81473549,28.75484481,9.880218651,14672.54442,0.2,28.58795548,23841.36953,367.2,85.83182313,11688.34443,0.193548387,85.26699502,1,Manual,NO,DK 234,Algodon,NO,Manual,Hibrido,GRANULAR,NINGUNO,L,BAJA,Cordoba,2.6
2135,5/21/2015,10/5/2015,54545.45455,3,60000,0,1,3,0.046,0,0,2,5.5,6.6,40,23.81290578,28.85642996,10.08704836,15001.74031,0.175,28.4979635,23440.78825,389.2,86.0214783,11722.7189,0.161290323,85.57057446,1,Manual,NO,DK 1596,Algodon,NO,Manual,Hibrido,GRANULAR,NINGUNO,FrL,BAJA,Cordoba,2.8
2136,5/20/2015,9/25/2015,75757.57576,1,62500,1,2,4,0.092,0,0,2,7,8.4,60,24.7725,29.3875,9.23,15588.595,0.05,29.08176371,22479.5339,306.6,80.52488655,17116.67472,0.108695652,82.34782609,1,Mecanizado,NO,Otro,Algodon,SI,Mecanizada,Hibrido,GRANULAR,NINGUNO,Ar,MEDIA,Cordoba,3.7
2137,5/16/2015,9/15/2015,48484.84848,3,60000,0,1,3,0.069,0,0,2,6,7.2,35,23.89881855,29.09188634,10.38613559,15633.48119,0.15,28.35956277,22941.94612,389.2,86.36630589,12231.29663,0.193548387,86.02218736,1,Manual,NO,PAC 105,Algodon,SI,Manual,Hibrido,GRANULAR,NINGUNO,FrL,BAJA,Cordoba,3.1
2138,5/6/2015,9/12/2015,60606.06061,1,60000,0,1,0,0.046,0,0,1,6.5,7.8,35,23.85562329,29.11778872,10.52433085,15896.171,0.125,28.32965869,22756.14729,398.4,86.56566755,12720.79409,0.242424242,86.39772218,1,Mecanizado,NO,DK 234,Algodon,NO,Manual,Hibrido,ATERRONADA,NINGUNO,F,BAJA,Cordoba,1.9
2140,5/25/2015,9/23/2015,60606.06061,1,62000,0,1,1,0.046,0,0,1,6,7.2,38,23.81912987,28.904542,10.17082427,15018.07386,0.175,28.45187706,23451.77308,389.2,86.12492658,12825.3655,0.181818182,85.99053964,1,Mecanizado,NO,DK 234,Algodon,SI,Manual,Hibrido,GRANULAR,NINGUNO,FAr,BAJA,Cordoba,2.4
2154,4/22/2015,9/17/2015,63636.36364,1,60000,0,1,0,0.115,0,0,2,5.5,6.6,35,23.81290578,28.85642996,10.08704836,15001.74031,0.175,28.4979635,23440.78825,389.2,86.0214783,13118.70651,0.176470588,85.96140612,1,Mecanizado,NO,DK 234,Frijol,NO,Manual,Hibrido,GRANULAR,NINGUNO,FAr,BAJA,Cordoba,3.4
2157,5/26/2015,9/21/2015,60606.06061,1,60000,0,1,0,0.092,0,0,2,5.5,6.6,14,23.89881855,29.09188634,10.38613559,15633.48119,0.15,28.35956277,22941.94612,389.2,86.36630589,13674.41492,0.228571429,86.24822309,1,Mecanizado,NO,DK 234,Algodon,NO,Manual,OGM,GRANULAR,NINGUNO,F,BAJA,Cordoba,3.1
2158,5/25/2015,9/23/2015,60606.06061,1,60000,0,1,0,0.071,0.004,0.024,2,6.5,7.8,60,24.5575,29.0575,9,15314.59288,0.1,29.32831543,22685.084,282.9,79.86971413,13408.22808,0.083333333,82.41666667,1,Mecanizado,NO,DK 234,Algodon,NO,Manual,Hibrido,GRANULAR,NINGUNO,FA,MEDIA,Cordoba,3
2159,5/25/2015,10/3/2015,60606.06061,1,60000,0,1,1,0.071,0.004,0.024,2,7,8.4,40,24.8875,29.585,9.395,15925.33525,0.05,29.02659129,22363.23222,306.6,80.88695551,12837.20269,0.088235294,82.41176471,1,Mecanizado,NO,DK 234,Algodon,NO,Manual,Hibrido,GRANULAR,NINGUNO,F,BAJA,Cordoba,3.2
2160,5/20/2015,9/28/2015,84848.48485,1,75000,1,2,7,0.124,0.023,0.06,3,5.5,6.6,60,24.5575,29.0575,9,15314.59288,0.1,29.32831543,22685.084,282.9,79.86971413,10331.10876,0.107142857,82.32142857,1,Mecanizado,SI,P4082 (Pioneer),Algodon,SI,Mecanizada,OGM,GRANULAR,LENTO,FAr,MEDIA,Cordoba,6.3
2161,5/15/2015,9/23/2015,78787.87879,3,73000,0,1,0,0.069,0,0,1,6,7.2,46,24.315,28.79625,8.9625,14610.72058,0.15,29.6929706,22622.31264,227.2,78.6685717,14820.08322,0.153846154,81.96008769,1,Manual,NO,DK 234,Algodon,SI,Manual,OGM,GRANULAR,LENTO,FAr,BAJA,Cordoba,5.1
2163,5/22/2015,9/27/2015,78787.87879,3,73000,0,2,0,0.092,0,0,2,6,7.2,46,24.3175,28.82,9.005,14608.84379,0.15,29.57831543,22710.92973,242.8,79.09000997,12589.54486,0.181818182,81.81818182,1,Manual,NO,DK 234,Algodon,SI,Manual,OGM,GRANULAR,LENTO,FAr,BAJA,Cordoba,5
2164,6/1/2015,10/12/2015,78787.87879,3,73000,0,1,2,0.046,0,0,1,6,7.2,60,24.345,28.80875,8.9275,14723.44019,0.15,29.66021198,22712.6391,234.3,78.74518239,11866.19931,0.193548387,81.90322581,1,Manual,NO,DK 234,Algodon,SI,Manual,OGM,GRANULAR,LENTO,FAr,MEDIA,Cordoba,4.9
2165,5/21/2015,9/30/2015,63636.36364,1,75000,1,2,6,0.03,0.03,0.03,2,6.5,7.8,30,24.73,29.27875,9.0975,15505.82049,0.075,29.2041775,22471.86148,306.2,80.24902448,10177.18451,0.074074074,82.22222222,1,Manual,NO,PAC 105,Algodon,NO,Manual,Hibrido,ATERRONADA,NINGUNO,ArL,BAJA,Cordoba,3.392
2166,5/25/2015,10/12/2015,63636.36364,3,73000,0,2,3,0.023,0,0.03,1,6,7.2,60,24.3175,28.82,9.005,14608.84379,0.15,29.57831543,22710.92973,242.8,79.09000997,12170.7693,0.1875,81.78125,1,Manual,NO,Otro,Maiz,SI,Manual,Hibrido,GRANULAR,LENTO,FAr,MEDIA,Cordoba,5
2167,5/25/2015,10/3/2015,51515.15152,1,55000,1,1,6,0.161,0,0.045,3,6,7.2,60,24.79,29.34125,9.1025,15447.87574,0.075,29.13003957,22537.00573,306.6,80.33523138,17525.69103,0.106382979,82.34042553,1,Mecanizado,NO,P3966 (Pioneer),Algodon,SI,Mecanizada,Hibrido,ATERRONADA,NINGUNO,Ar,MEDIA,Cordoba,3.3
2206,5/24/2015,9/15/2015,63636.36364,3,73000,0,3,2,0.1265,0,0.03,2,6,7.2,60,24.73,29.27875,9.0975,15505.82049,0.075,29.2041775,22471.86148,306.2,80.24902448,9414.001897,0.08,81.92,1,Manual,NO,Otro,Algodon,SI,Manual,Hibrido,GRANULAR,LENTO,FAr,MEDIA,Cordoba,6
2207,5/29/2015,10/15/2015,63636.36364,3,73000,0,1,6,0.0575,0,0,1,6,7.2,60,24.73,29.27875,9.0975,15505.82049,0.075,29.2041775,22471.86148,306.2,80.24902448,10617.20135,0.071428571,82.21428571,1,Manual,NO,Otro,Algodon,SI,Manual,Hibrido,GRANULAR,LENTO,FAr,MEDIA,Cordoba,4.8
2211,5/20/2015,9/23/2015,63636.36364,1,85700,1,1,1,0.046,0,0.06,2,6.5,7.8,56,24.73,29.27875,9.0975,15505.82049,0.075,29.2041775,22471.86148,306.2,80.24902448,10617.20135,0.071428571,82.21428571,1,Mecanizado,NO,P4082 (Pioneer),Algodon,SI,Mecanizada,OGM,ATERRONADA,NINGUNO,ArL,MEDIA,Cordoba,2.2
2214,5/28/2015,9/26/2015,84848.48485,1,75000,1,3,3,0.03925,0.01125,0.04125,3,6,7.2,60,24.3225,28.755,8.865,14849.7079,0.15,29.49728095,22754.59806,260.1,79.21069963,11974.85344,0.15625,82.15625,1,Mecanizado,SI,P4082 (Pioneer),Algodon,SI,Mecanizada,OGM,ATERRONADA,LENTO,FAr,MEDIA,Cordoba,5.5
2216,5/18/2015,9/21/2015,84848.48485,1,71000,0,2,3,0,0,0.06,2,6.5,7.8,42,24.82,29.51875,9.3975,15785.72792,0.05,29.04814302,22356.15162,306.6,80.76626586,10503.11521,0.071428571,82.53571429,1,Mecanizado,SI,P4082 (Pioneer),Algodon,SI,Manual,OGM,GRANULAR,LENTO,FAr,BAJA,Cordoba,5.5
2218,5/19/2015,9/19/2015,81818.18182,1,75000,1,3,1,0.03925,0.01125,0.04125,3,5.5,6.6,60,24.7725,29.3875,9.23,15588.595,0.05,29.08176371,22479.5339,306.6,80.52488655,12856.85043,0.088235294,82.5,1,Mecanizado,SI,P3966 (Pioneer),Algodon,SI,Manual,OGM,ATERRONADA,LENTO,FAr,MEDIA,Cordoba,5
2220,5/26/2015,9/27/2015,60606.06061,1,60000,0,1,1,0.046,0,0,1,5,6,10,23.89881855,29.09188634,10.38613559,15633.48119,0.15,28.35956277,22941.94612,389.2,86.36630589,13298.07191,0.235294118,86.25552377,1,Mecanizado,NO,DK 234,Algodon,NO,Manual,Hibrido,ATERRONADA,NINGUNO,FAr,BAJA,Cordoba,2.7
2222,5/24/2015,9/28/2015,60606.06061,1,60000,0,1,0,0.046,0,0,1,6,7.2,25,23.81912987,28.904542,10.17082427,15018.07386,0.175,28.45187706,23451.77308,389.2,86.12492658,12825.3655,0.181818182,85.99053964,1,Mecanizado,NO,DK 234,Algodon,NO,Manual,Hibrido,GRANULAR,NINGUNO,FA,MEDIA,Cordoba,1.2
2224,5/30/2015,9/14/2015,54545.45455,1,55000,0,1,0,0.046,0,0,1,5,6,32,23.86844734,29.09170074,10.4465068,15670.00834,0.15,28.35957244,22911.46024,389.2,86.41049513,11692.14802,0.2,86.1374944,1,Mecanizado,NO,DK 234,Algodon,NO,Manual,Hibrido,GRANULAR,NINGUNO,FA,BAJA,Cordoba,3.1
2225,5/30/2015,9/19/2015,54545.45455,1,55000,0,1,1,0.046,0,0,1,6,7.2,60,23.81290578,28.85642996,10.08704836,15001.74031,0.175,28.4979635,23440.78825,389.2,86.0214783,14185.48179,0.216216216,86.18075157,1,Mecanizado,NO,DK 234,Algodon,NO,Manual,Hibrido,ATERRONADA,NINGUNO,FAr,MEDIA,Cordoba,2.4
2228,5/20/2015,9/17/2015,60606.06061,1,62000,0,1,1,0.092,0,0,2,5.5,6.6,22,23.81912987,28.904542,10.17082427,15018.07386,0.175,28.45187706,23451.77308,389.2,86.12492658,12825.3655,0.181818182,85.99053964,1,Mecanizado,SI,DK7088,Algodon,SI,Mecanizada,Hibrido,GRANULAR,NINGUNO,F,BAJA,Cordoba,3.2
2229,5/21/2015,9/18/2015,60606.06061,3,55000,0,1,1,0.0805,0,0,3,7,8.4,36,24.8875,29.6275,9.48,15771.33664,0.05,28.99555681,22303.83284,317.6,81.00764517,11771.41837,0.064516129,82.5483871,1,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,Hibrido,ATERRONADA,NINGUNO,FAr,BAJA,Cordoba,5.1
2233,5/23/2015,9/26/2015,60606.06061,1,55000,0,1,3,0.092,0,0,2,5.5,6.6,38,23.81290578,28.85642996,10.08704836,15001.74031,0.175,28.4979635,23440.78825,389.2,86.0214783,14561.8248,0.210526316,86.17599495,1,Manual,SI,PAC 105,Algodon,NO,Manual,Hibrido,GRANULAR,NINGUNO,FAr,BAJA,Cordoba,1.8
2234,5/21/2015,9/27/2015,48484.84848,3,60000,0,0,2,0.069,0,0,2,6.5,7.8,25,24.31,28.81625,9.0125,14614.81444,0.15,29.53779819,22731.31063,260.1,79.22794101,13283.73165,0.142857143,81.91428571,1,Manual,NO,Otro,Maiz,NO,Manual,Hibrido,ATERRONADA,NINGUNO,F,BAJA,Cordoba,1.7
2235,5/15/2015,9/21/2015,78787.87879,1,74000,1,3,12,0.101,0.023,0.06,3,5,6,60,24.6475,29.1575,9.02,15545.39475,0.075,29.27141888,22560.22961,282.7,80.05936931,11950.47544,0.09375,82.5,1,Mecanizado,SI,P3966 (Pioneer),Algodon,SI,Mecanizada,Hibrido,GRANULAR,LENTO,FAr,MEDIA,Cordoba,7
2236,5/20/2015,9/27/2015,60606.06061,1,60000,0,1,1,0.046,0,0.03,2,5.5,6.6,60,24.73,29.27875,9.0975,15505.82049,0.075,29.2041775,22471.86148,306.2,80.24902448,12791.63962,0.058823529,82.41176471,1,Mecanizado,SI,DK 234,Algodon,SI,Mecanizada,Hibrido,ATERRONADA,NINGUNO,FA,MEDIA,Cordoba,3.3
2237,5/20/2015,9/19/2015,69696.9697,1,72000,1,5,4,0.03925,0.01125,0.04125,3,5.5,6.6,60,24.82,29.51875,9.3975,15785.72792,0.05,29.04814302,22356.15162,306.6,80.76626586,13266.29961,0.085714286,82.37142857,1,Mecanizado,SI,Otro,Algodon,SI,Manual,Hibrido,ATERRONADA,LENTO,FAr,MEDIA,Cordoba,5
2238,5/17/2015,9/20/2015,84848.48485,1,73000,1,2,2,0.1401,0.023,0.075,3,5.5,6.6,60,24.48,28.92875,8.8975,15307.86942,0.15,29.72241379,22929.23636,255.9,78.65133032,11401.79413,0.2,81.48144733,1,Mecanizado,SI,P4082 (Pioneer),Algodon,SI,Mecanizada,OGM,GRANULAR,LENTO,FA,MEDIA,Cordoba,6.2
2241,5/23/2015,9/25/2015,72727.27273,1,73000,1,1,2,0.092,0,0.06,2,6,7.2,60,24.73,29.27875,9.0975,15505.82049,0.075,29.2041775,22471.86148,306.2,80.24902448,13699.2901,0.083333333,82.36111111,1,Mecanizado,SI,DK 234,Algodon,SI,Manual,OGM,ATERRONADA,LENTO,FAr,BAJA,Cordoba,5
2242,6/7/2015,10/12/2015,84848.48485,1,72000,1,2,3,0,0,0.06,2,6,7.2,59,25.0475,29.84,9.585,15520.22045,0.05,28.88779819,22346.75083,336.5,81.30074862,12468.88396,0.03030303,82.24242424,1,Mecanizado,NO,P4082 (Pioneer),Algodon,SI,Manual,OGM,ATERRONADA,LENTO,FAr,BAJA,Cordoba,5.2
